Date: 2024-01-25 14:54:29,
#Pulse Number: 1,
#Voltage Pos:  80,
#Voltage Neg: -80,
Temperature: 23.4,
"#Pulse Length: 75,00",
#Transistor on time: 75,
#Rate: 200,
10.65,5.3999999999999995
-0.6,-1.5
-0.6,-1.05
-0.6,-1.2
-0.75,-0.8999999999999999
-0.6,-1.05
-0.75,-0.8999999999999999
-0.75,-0.8999999999999999
-0.6,-0.8999999999999999
-0.3,-0.8999999999999999
-0.75,-0.6
-0.75,-0.8999999999999999
-0.6,-0.8999999999999999
-0.75,-1.05
-0.75,-1.2
-0.75,-1.05
-0.75,-1.2
-0.8999999999999999,-1.2
-0.6,-1.2
-0.8999999999999999,-0.8999999999999999
-0.8999999999999999,-1.2
-0.8999999999999999,-1.3499999999999999
-0.8999999999999999,-1.2
-1.2,-1.3499999999999999
-1.05,-1.2
-1.2,-1.2
-0.8999999999999999,-1.2
-0.75,-1.3499999999999999
-1.05,-1.2
-1.2,-1.2
-1.2,-1.3499999999999999
-1.05,-1.3499999999999999
-1.2,-1.3499999999999999
-1.05,-1.3499999999999999
-1.2,-1.3499999999999999
-1.2,-1.3499999999999999
-0.6,-1.3499999999999999
-1.05,-1.05
-1.05,-1.2
-1.05,-1.2
-0.8999999999999999,-1.2
-0.8999999999999999,-1.5
-1.05,-1.3499999999999999
-1.2,-1.2
-0.8999999999999999,-1.2
-0.6,-1.3499999999999999
-0.8999999999999999,-1.05
-1.05,-1.2
-0.8999999999999999,-1.2
-0.75,-1.2
-1.2,-1.2
-0.8999999999999999,-1.2
-0.8999999999999999,-1.2
-0.8999999999999999,-1.2
-0.6,-1.2
-0.8999999999999999,-1.05
-1.05,-1.2
-1.2,-1.2
-0.8999999999999999,-1.2
-1.2,-1.2
-1.05,-1.05
-1.2,-1.2
-1.05,-1.2
-0.75,-1.2
-1.05,-0.8999999999999999
-0.8999999999999999,-1.2
-0.8999999999999999,-1.2
-1.05,-1.2
-1.2,-1.2
-1.05,-1.2
-1.2,-1.2
-0.8999999999999999,-1.2
-0.6,-1.2
-1.05,-1.2
-0.75,-1.2
-0.8999999999999999,-1.3499999999999999
-1.05,-1.2
-1.05,-1.2
-1.05,-1.2
-0.8999999999999999,-1.2
-1.2,-1.2
-0.6,-1.2
-1.05,-1.05
-0.8999999999999999,-1.2
-1.05,-1.2
-0.8999999999999999,-1.2
-1.05,-1.2
-1.05,-1.2
-1.05,-1.2
-0.8999999999999999,-1.2
-0.6,-1.2
-0.8999999999999999,-0.8999999999999999
-1.05,-1.2
-0.8999999999999999,-1.2
-1.05,-1.2
-0.8999999999999999,-1.3499999999999999
-1.05,-1.2
-1.05,-1.2
-0.8999999999999999,-1.2
-0.75,-1.2
-1.2,-1.05
-1.2,-1.2
-1.05,-1.2
-1.2,-1.2
-0.8999999999999999,-1.2
-0.8999999999999999,-1.2
-1.05,-1.2
-0.8999999999999999,-1.2
-0.8999999999999999,-1.2
-1.2,-1.05
-1.05,-1.2
-0.8999999999999999,-1.2
-1.2,-1.05
-0.75,-1.3499999999999999
-1.05,-1.2
-1.05,-1.2
-0.8999999999999999,-1.05
-1.2,-1.2
-0.8999999999999999,-1.2
-0.8999999999999999,-1.2
-1.05,-1.2
-1.3499999999999999,-1.2
-1.05,-1.2
-0.8999999999999999,-1.2
-1.2,-1.2
-1.2,-1.2
-0.8999999999999999,-1.2
-1.05,-1.2
-1.05,-1.2
-1.05,-1.2
-1.05,-1.2
-1.05,-1.2
-1.2,-1.2
-1.2,-1.2
-1.2,-1.2
-0.75,-1.2
-0.75,-1.2
-1.2,-1.3499999999999999
-0.8999999999999999,-1.2
-1.2,-1.2
-0.8999999999999999,-1.2
-1.2,-1.2
-0.8999999999999999,-1.05
-0.8999999999999999,-1.2
-0.8999999999999999,-1.2
-1.05,-1.2
-1.05,-1.2
-1.05,-1.3499999999999999
-1.2,-1.2
-0.8999999999999999,-1.2
-1.2,-1.2
-1.05,-1.2
-0.8999999999999999,-1.2
-0.8999999999999999,-1.2
-1.05,-1.05
-1.2,-1.2
-0.8999999999999999,-1.2
-1.2,-1.2
-1.05,-1.05
-1.05,-1.2
-1.2,-1.2
-0.8999999999999999,-1.3499999999999999
-1.05,-1.2
-1.2,-1.2
-1.05,-1.3499999999999999
-1.2,-1.2
-1.05,-1.2
-0.8999999999999999,-1.3499999999999999
-1.2,-1.2
-0.8999999999999999,-1.2
-1.2,-1.3499999999999999
-1.05,-1.3499999999999999
-1.2,-1.2
-1.05,-1.3499999999999999
-1.05,-1.2
-1.05,-1.2
-0.8999999999999999,-1.3499999999999999
-1.05,-1.2
-1.05,-1.2
-1.2,-1.2
-1.2,-1.2
-1.05,-1.2
-1.2,-1.2
-1.05,-1.3499999999999999
-1.05,-1.2
-0.75,-1.3499999999999999
-1.05,-1.2
-1.2,-1.2
-0.8999999999999999,-1.2
-1.2,-1.2
