Date: 2024-01-25 14:29:50,
#Pulse Number: 37,
#Voltage Pos: 80,
#Voltage Neg: -80,
Temperature: 23.3,
"#Pulse Length: 75,00",
#Transistor on time: 75,
#Rate: 200,
8.4,4.35
-1.7999999999999998,-2.6999999999999997
5.3999999999999995,-2.4
53.25,40.5
67.8,66.0
72.6,73.2
75.45,75.3
75.75,75.75
75.6,76.2
76.35,76.2
76.2,76.2
76.64999999999999,76.35
76.05,76.5
75.89999999999999,76.2
76.2,76.05
76.2,76.05
76.05,76.05
76.05,76.05
75.75,75.89999999999999
75.6,76.05
76.05,75.89999999999999
75.6,76.35
75.75,75.89999999999999
75.6,75.89999999999999
75.89999999999999,75.89999999999999
75.6,75.89999999999999
75.6,75.89999999999999
75.6,76.05
75.6,75.89999999999999
76.05,76.05
75.75,76.2
75.89999999999999,76.05
75.6,76.05
75.89999999999999,76.05
75.75,76.05
75.6,76.2
75.89999999999999,76.2
76.2,76.2
76.2,76.2
76.2,76.5
76.05,76.2
76.05,76.2
76.2,76.2
76.05,76.2
76.05,76.2
76.05,76.35
76.2,76.2
76.5,76.35
76.2,76.35
76.2,76.35
76.2,76.35
76.2,76.35
76.05,76.35
76.2,76.2
76.05,76.35
76.2,76.2
76.5,76.2
76.2,76.64999999999999
76.2,76.2
76.2,76.2
76.2,76.2
76.2,76.35
76.2,76.2
76.2,76.35
76.2,76.2
76.2,76.35
76.2,76.64999999999999
76.2,76.2
76.2,76.2
76.2,76.2
76.05,76.35
76.2,76.2
76.05,76.35
76.2,76.35
76.5,76.35
76.2,76.64999999999999
76.05,76.2
76.2,76.35
76.5,76.35
76.05,76.35
76.5,76.2
76.2,76.35
76.2,76.35
76.5,76.2
76.5,76.8
76.2,76.35
76.5,76.35
76.2,76.35
76.5,76.5
76.2,76.35
76.35,76.35
76.05,76.35
76.8,76.35
76.2,76.5
76.5,76.5
76.2,76.35
76.5,76.5
76.05,76.35
76.5,76.2
76.2,76.35
76.35,76.5
76.5,76.35
76.5,76.5
76.2,76.35
76.64999999999999,76.5
76.2,76.35
76.35,76.5
76.2,76.35
76.64999999999999,76.5
76.2,76.5
76.8,76.35
76.2,76.64999999999999
76.5,76.5
76.2,76.2
76.5,76.5
76.2,76.35
76.64999999999999,76.35
76.2,76.35
76.5,76.5
76.35,76.35
76.35,76.64999999999999
76.2,76.2
76.64999999999999,76.35
76.2,76.35
76.5,76.35
76.2,76.35
76.35,76.35
76.2,76.2
76.64999999999999,76.35
76.05,76.5
76.5,76.5
76.05,76.35
76.35,76.5
76.35,76.35
76.5,76.64999999999999
76.2,76.2
76.2,76.5
76.35,76.5
76.5,76.8
76.2,76.35
76.5,76.5
76.2,76.35
76.64999999999999,76.35
76.2,76.5
76.64999999999999,76.5
76.2,76.35
76.64999999999999,76.5
76.2,76.5
76.64999999999999,76.35
76.2,76.5
76.64999999999999,76.5
76.2,76.35
76.64999999999999,76.35
76.2,76.2
76.5,76.5
76.2,76.35
76.64999999999999,76.5
76.2,76.2
76.5,76.35
76.05,76.5
76.5,76.5
76.2,76.5
76.64999999999999,76.35
76.2,76.2
76.8,76.35
76.2,76.35
76.5,76.5
76.05,76.2
76.5,76.5
76.2,76.35
76.5,76.5
76.2,76.5
76.5,76.5
76.2,76.35
76.2,76.5
76.2,76.2
76.5,76.5
76.05,76.35
76.64999999999999,76.35
76.2,76.35
76.5,76.5
76.2,76.2
76.5,76.5
76.2,76.35
76.2,76.2
76.2,76.35
76.2,76.35
76.2,76.2
76.5,76.5
76.2,76.35
76.5,76.35
76.2,76.2
76.35,76.64999999999999
76.2,76.5
76.5,76.5
76.2,76.5
76.64999999999999,76.5
76.2,76.35
76.64999999999999,76.5
76.2,76.5
76.64999999999999,76.5
76.2,76.64999999999999
76.64999999999999,76.5
76.2,76.5
76.35,76.5
76.2,76.35
76.2,76.35
76.05,76.5
76.5,76.35
76.64999999999999,76.2
76.2,76.64999999999999
76.2,76.35
76.35,76.2
76.2,76.5
76.5,76.2
76.2,76.35
76.05,76.2
76.2,76.2
76.64999999999999,76.2
76.05,76.64999999999999
76.2,76.35
76.35,76.2
76.05,76.5
76.05,76.2
76.2,76.2
76.2,76.5
76.2,76.35
76.64999999999999,76.35
76.05,76.5
76.2,76.35
76.35,76.2
76.2,76.5
76.2,76.35
76.2,76.35
76.2,76.35
76.2,76.35
76.8,76.2
76.05,76.64999999999999
76.2,76.35
76.5,76.35
76.05,76.5
76.2,76.35
76.2,76.35
76.05,76.35
76.2,76.2
76.8,76.35
76.2,76.64999999999999
76.2,76.35
76.2,76.2
76.2,76.35
76.2,76.35
76.2,76.35
76.2,76.35
76.35,76.2
76.64999999999999,76.35
76.05,76.64999999999999
76.2,76.35
76.35,76.35
76.05,76.35
76.2,76.35
76.5,76.2
76.05,76.5
76.35,76.2
76.64999999999999,76.35
76.2,76.64999999999999
76.2,76.2
76.5,76.2
76.05,76.35
76.35,76.35
76.2,76.35
76.2,76.35
76.64999999999999,76.2
76.5,76.2
76.2,76.5
76.5,76.2
76.2,76.35
76.05,76.35
76.2,76.2
76.2,76.35
76.05,76.35
76.2,76.35
76.35,76.5
76.05,76.5
76.2,76.2
76.2,76.2
76.05,76.35
76.5,76.05
76.2,76.35
76.2,76.2
76.2,76.2
76.5,76.35
76.2,76.35
76.2,76.2
76.35,76.2
76.05,76.35
76.35,76.2
76.2,76.35
76.2,76.2
76.5,76.35
76.35,76.35
76.2,76.5
76.35,76.2
76.2,76.35
76.2,76.35
76.35,76.35
76.2,76.2
76.05,76.35
76.35,76.2
76.5,76.2
76.05,76.5
76.2,76.2
76.35,76.2
76.05,76.5
76.2,76.35
76.2,76.35
76.2,76.35
76.2,76.2
76.2,76.35
76.05,76.35
76.2,76.2
76.2,76.2
76.05,76.5
76.35,76.35
76.2,76.35
76.05,76.2
76.2,76.35
76.2,76.35
76.2,76.35
76.2,76.2
76.2,76.2
76.05,76.5
76.35,76.35
76.2,76.35
76.05,76.35
76.5,76.2
76.2,76.5
76.05,76.35
76.2,76.2
76.5,76.2
76.05,76.5
76.5,76.2
76.35,76.35
76.2,76.2
76.2,76.35
76.35,76.2
76.05,76.35
76.35,76.2
76.2,76.2
76.2,76.35
76.5,76.35
76.2,76.35
76.05,76.35
76.2,76.2
76.2,76.2
76.05,76.2
76.2,76.2
76.2,76.2
76.05,76.35
76.35,76.2
76.2,76.35
76.05,76.2
76.2,76.2
76.2,76.35
76.05,76.2
76.2,76.2
76.2,76.35
76.05,76.5
76.64999999999999,76.2
76.2,76.35
75.89999999999999,76.35
76.2,76.2
76.2,76.2
76.05,76.2
76.2,76.2
76.2,76.5
76.2,76.5
76.35,76.05
76.2,76.5
76.5,76.2
76.2,76.35
76.2,76.35
76.64999999999999,76.2
76.2,76.2
76.35,76.2
76.05,76.35
72.6,74.7
72.6,73.8
72.6,73.2
72.45,72.3
71.85,71.7
71.25,71.25
70.2,70.8
70.5,70.05
67.8,69.6
67.8,69.14999999999999
67.8,69.0
67.05,18.0
-57.449999999999996,-47.55
-71.39999999999999,-68.1
-74.39999999999999,-74.55
-76.2,-76.05
-76.2,-77.25
-76.2,-78.0
-76.8,-78.14999999999999
-76.8,-78.3
-76.8,-78.3
-76.8,-78.3
-76.95,-78.3
-76.95,-78.45
-76.95,-78.3
-77.1,-78.45
-77.1,-78.45
-77.25,-78.45
-77.1,-78.3
-77.39999999999999,-78.6
-77.39999999999999,-78.6
-77.39999999999999,-78.6
-77.39999999999999,-78.6
-77.39999999999999,-78.6
-77.55,-78.75
-77.55,-78.75
-77.39999999999999,-78.6
-77.55,-78.89999999999999
-77.55,-78.89999999999999
-77.39999999999999,-78.89999999999999
-77.55,-78.6
-77.55,-78.89999999999999
-77.55,-78.89999999999999
-77.55,-78.75
-77.55,-79.05
-77.7,-78.89999999999999
-77.85,-79.05
-77.85,-78.89999999999999
-77.7,-79.05
-78.0,-79.05
-77.85,-79.2
-77.7,-79.2
-77.85,-79.05
-77.7,-79.2
-78.0,-79.05
-77.85,-79.05
-78.0,-79.2
-77.7,-79.2
-78.0,-79.05
-78.0,-79.05
-77.85,-79.05
-77.85,-79.05
-77.7,-79.2
-77.85,-79.05
-78.0,-79.2
-78.0,-79.2
-77.85,-79.2
-78.0,-79.2
-78.14999999999999,-79.2
-78.0,-79.05
-78.0,-79.05
-78.0,-79.2
-78.0,-79.2
-78.0,-79.2
-78.0,-79.35
-77.85,-79.2
-78.0,-79.2
-78.14999999999999,-79.35
-78.0,-79.2
-78.14999999999999,-79.05
-78.0,-79.2
-78.14999999999999,-79.2
-78.14999999999999,-79.2
-78.0,-79.2
-77.7,-79.2
-78.0,-79.05
-78.0,-79.05
-78.0,-79.2
-78.14999999999999,-79.2
-78.0,-79.2
-78.0,-79.2
-78.0,-79.2
-78.14999999999999,-79.2
-77.7,-79.2
-78.0,-79.05
-78.14999999999999,-79.2
-78.0,-79.2
-78.0,-79.2
-78.0,-79.2
-77.85,-79.2
-78.14999999999999,-79.2
-78.14999999999999,-79.2
-77.55,-79.05
-78.0,-79.2
-78.0,-79.2
-78.0,-79.35
-78.0,-79.2
-78.0,-79.2
-78.0,-79.05
-78.14999999999999,-79.35
-77.7,-79.2
-78.0,-79.05
-78.14999999999999,-79.2
-78.0,-79.2
-78.0,-79.2
-78.14999999999999,-79.2
-78.14999999999999,-79.35
-78.0,-79.2
-78.14999999999999,-79.35
-77.85,-79.2
-78.14999999999999,-79.05
-78.0,-79.2
-78.3,-79.35
-78.0,-79.35
-78.14999999999999,-79.2
-78.0,-79.35
-78.0,-79.2
-78.14999999999999,-79.35
-77.55,-79.2
-78.0,-79.05
-78.0,-79.2
-78.0,-79.2
-78.0,-79.2
-78.0,-79.35
-78.0,-79.2
-78.0,-79.2
-78.0,-79.35
-78.0,-78.89999999999999
