Date: 2024-01-25 12:55:29,
#Pulse Number: 38,
#Voltage Pos: 80,
#Voltage Neg: -80,
Temperature: 23.2,
"#Pulse Length: 75,00",
#Transistor on time: 75,
#Rate: 200,
7.6499999999999995,3.0
-4.2,-3.3
3.4499999999999997,-2.85
48.6,37.05
67.8,64.95
72.6,73.35
75.0,75.75
76.5,76.05
76.05,76.64999999999999
76.2,76.35
76.2,76.5
76.5,76.5
76.2,76.35
76.35,76.35
76.05,76.5
76.2,76.35
76.2,76.35
76.2,76.2
76.2,76.35
76.05,76.2
76.05,76.05
76.05,76.2
75.89999999999999,76.2
75.6,76.05
76.35,76.5
76.2,76.05
76.2,76.2
76.35,76.05
76.2,76.2
76.2,76.35
76.2,76.2
76.35,76.35
76.05,76.64999999999999
76.2,76.35
76.2,76.35
76.5,76.2
76.35,76.35
76.2,76.5
76.5,76.35
76.2,76.64999999999999
76.8,76.35
76.2,76.8
76.5,76.35
76.64999999999999,76.35
76.5,76.64999999999999
76.64999999999999,76.5
76.2,76.5
76.2,76.5
76.8,76.35
76.2,76.5
76.64999999999999,76.35
76.5,76.5
76.2,76.35
76.5,76.35
76.5,76.35
76.5,76.5
76.2,76.35
76.8,76.5
76.5,76.64999999999999
76.2,76.5
76.5,76.35
76.5,76.5
76.2,76.35
76.64999999999999,76.5
76.2,76.5
76.64999999999999,76.5
76.64999999999999,76.35
76.2,76.8
76.35,76.5
76.5,76.5
76.5,76.5
76.2,76.5
76.5,76.5
76.5,76.64999999999999
76.2,76.5
76.8,76.5
76.5,76.8
76.2,76.5
76.5,76.35
76.35,76.64999999999999
76.2,76.35
76.5,76.5
76.2,76.35
76.2,76.35
76.64999999999999,76.35
76.2,76.8
76.2,76.5
76.35,76.35
76.2,76.5
76.35,76.35
76.5,76.35
76.2,76.64999999999999
76.64999999999999,76.5
76.2,76.64999999999999
76.5,76.5
76.5,76.5
76.5,76.35
76.5,76.5
76.2,76.5
76.35,76.5
76.8,76.5
76.64999999999999,76.35
76.2,76.64999999999999
76.64999999999999,76.64999999999999
76.2,76.5
76.64999999999999,76.5
76.2,76.64999999999999
76.64999999999999,76.5
76.2,76.5
76.5,76.5
76.8,76.64999999999999
76.64999999999999,76.8
76.5,76.35
76.64999999999999,76.5
76.64999999999999,76.35
76.64999999999999,76.5
76.64999999999999,76.35
76.5,76.35
76.5,76.5
76.8,76.5
76.5,76.8
76.64999999999999,76.5
76.2,76.64999999999999
76.64999999999999,76.64999999999999
76.2,76.35
76.2,76.5
76.5,76.5
76.2,76.35
76.8,76.64999999999999
76.64999999999999,76.64999999999999
76.35,76.64999999999999
76.2,76.5
76.2,76.5
76.2,76.5
76.2,76.64999999999999
76.64999999999999,76.5
76.64999999999999,76.64999999999999
76.5,76.35
76.35,76.8
76.64999999999999,76.5
76.8,76.35
76.8,76.64999999999999
76.5,76.5
76.5,76.5
76.5,76.5
76.2,76.35
76.64999999999999,76.35
76.2,76.95
76.64999999999999,76.5
76.64999999999999,76.5
76.64999999999999,76.64999999999999
76.2,76.5
76.2,76.35
