Date: 2024-01-25 13:46:49,
#Pulse Number: 35,
#Voltage Pos: 80,
#Voltage Neg: -80,
Temperature: 23.3,
"#Pulse Length: 75,00",
#Transistor on time: 75,
#Rate: 200,
8.549999999999999,4.35
-1.7999999999999998,-2.4
4.2,-1.7999999999999998
51.0,37.35
67.8,65.1
72.6,73.35
75.0,75.75
76.05,76.2
75.89999999999999,76.5
76.05,76.64999999999999
76.35,76.5
76.5,76.64999999999999
76.5,76.64999999999999
76.2,76.5
76.5,76.64999999999999
76.5,76.64999999999999
76.2,76.35
76.05,76.5
76.2,76.35
76.2,76.2
76.35,76.35
76.2,76.5
76.64999999999999,76.05
76.2,76.35
76.2,76.35
76.2,76.35
76.2,76.35
76.2,76.35
76.2,76.35
76.2,76.35
76.05,76.35
76.64999999999999,76.35
76.05,76.5
76.05,76.35
76.2,76.5
76.2,76.5
76.35,76.5
76.2,76.64999999999999
76.5,76.64999999999999
76.2,76.5
76.64999999999999,76.5
76.2,76.8
76.2,76.5
76.64999999999999,76.35
76.64999999999999,76.5
76.64999999999999,76.5
76.5,76.64999999999999
76.64999999999999,76.8
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.95
76.5,76.5
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.2,76.64999999999999
76.2,76.64999999999999
76.64999999999999,76.64999999999999
76.8,76.64999999999999
77.1,76.5
76.64999999999999,76.8
76.35,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.8
76.5,76.64999999999999
76.35,76.5
76.5,76.64999999999999
76.5,76.5
76.8,76.5
76.64999999999999,76.95
76.2,76.64999999999999
76.35,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.8,76.64999999999999
76.64999999999999,76.5
76.5,76.64999999999999
76.8,76.64999999999999
76.8,76.8
76.5,76.8
76.64999999999999,76.5
76.2,76.5
76.64999999999999,76.5
76.8,76.64999999999999
76.5,76.5
76.8,76.5
76.64999999999999,76.64999999999999
76.8,76.64999999999999
76.64999999999999,76.5
76.64999999999999,76.5
76.2,76.64999999999999
76.64999999999999,76.64999999999999
76.2,76.8
76.5,76.64999999999999
76.2,76.35
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.5
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.8,76.64999999999999
76.8,76.64999999999999
76.8,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.5
76.35,76.8
76.64999999999999,76.64999999999999
76.35,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.8,76.64999999999999
76.64999999999999,76.8
76.5,76.35
76.5,76.64999999999999
76.64999999999999,76.5
76.5,76.64999999999999
76.5,76.64999999999999
76.2,76.5
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.5
76.5,76.5
76.5,76.5
76.5,76.64999999999999
76.64999999999999,76.5
76.64999999999999,76.64999999999999
76.35,76.5
76.5,76.5
76.5,76.64999999999999
76.64999999999999,76.5
76.5,76.35
76.64999999999999,76.64999999999999
76.35,76.5
76.64999999999999,76.5
76.5,76.5
76.64999999999999,76.5
76.64999999999999,76.5
76.5,76.64999999999999
76.64999999999999,76.5
76.5,76.35
76.64999999999999,76.5
76.64999999999999,76.64999999999999
76.8,76.5
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.35,76.64999999999999
76.64999999999999,76.5
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.5,76.64999999999999
76.8,76.5
76.35,76.5
76.35,76.5
76.5,76.5
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.35,76.8
76.8,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.2,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.2,76.64999999999999
76.8,76.64999999999999
76.35,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.5
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.5
76.2,76.8
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.8
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.8
76.64999999999999,76.5
76.5,76.8
76.5,76.64999999999999
76.8,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.35
76.64999999999999,76.64999999999999
76.35,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.5,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.5,76.8
76.64999999999999,76.64999999999999
76.35,76.8
76.64999999999999,76.64999999999999
76.64999999999999,76.8
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.8
76.5,76.35
76.5,76.8
76.35,76.8
76.8,76.64999999999999
76.5,76.8
76.64999999999999,76.64999999999999
76.64999999999999,76.8
76.64999999999999,76.64999999999999
76.2,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.8
76.64999999999999,76.5
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.8
76.5,76.5
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.35,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.5
76.8,76.64999999999999
76.64999999999999,76.95
76.64999999999999,76.64999999999999
76.35,76.64999999999999
76.64999999999999,76.64999999999999
76.35,76.64999999999999
76.8,76.64999999999999
76.64999999999999,76.64999999999999
76.8,76.64999999999999
76.8,76.8
76.8,76.95
76.64999999999999,76.64999999999999
76.64999999999999,76.8
76.35,76.64999999999999
76.64999999999999,76.5
76.35,76.64999999999999
76.64999999999999,76.8
76.64999999999999,76.8
76.95,76.64999999999999
76.35,76.95
76.8,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.8
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.35,76.64999999999999
76.8,76.8
76.8,76.64999999999999
76.64999999999999,76.8
76.5,76.64999999999999
76.64999999999999,76.8
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.8,76.8
76.64999999999999,76.8
76.64999999999999,76.8
76.64999999999999,76.64999999999999
76.64999999999999,76.8
76.64999999999999,76.5
76.8,76.64999999999999
76.5,76.8
76.5,76.5
76.8,76.64999999999999
76.35,76.64999999999999
76.64999999999999,76.64999999999999
76.8,76.5
76.2,76.64999999999999
76.64999999999999,76.5
76.64999999999999,76.64999999999999
76.64999999999999,76.8
76.5,76.5
76.64999999999999,76.35
76.64999999999999,76.8
76.2,76.5
76.64999999999999,76.64999999999999
76.64999999999999,76.5
76.2,76.8
76.64999999999999,76.64999999999999
76.2,76.5
76.64999999999999,76.5
76.64999999999999,76.64999999999999
76.35,76.8
76.64999999999999,76.5
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.35,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.8
76.5,76.64999999999999
76.8,76.8
76.64999999999999,76.95
76.35,76.8
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.35,76.64999999999999
76.64999999999999,76.64999999999999
76.35,76.8
76.2,76.64999999999999
76.8,76.64999999999999
76.5,76.95
76.64999999999999,76.5
76.5,76.64999999999999
76.35,76.64999999999999
76.5,76.5
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.5,76.64999999999999
76.8,76.64999999999999
76.64999999999999,76.95
76.35,76.8
76.64999999999999,76.64999999999999
76.35,76.8
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.8
76.64999999999999,76.64999999999999
76.8,76.64999999999999
76.5,76.95
76.64999999999999,76.64999999999999
76.8,76.64999999999999
76.5,76.8
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.35,76.64999999999999
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.5,76.64999999999999
76.2,76.35
76.64999999999999,76.5
76.5,76.64999999999999
76.35,76.5
76.5,76.5
76.5,76.64999999999999
76.5,76.5
76.8,76.64999999999999
76.35,76.8
76.5,76.5
76.5,76.64999999999999
76.35,76.64999999999999
76.5,76.5
76.5,76.64999999999999
76.64999999999999,76.64999999999999
76.2,76.5
76.64999999999999,76.5
76.2,76.8
76.35,76.5
76.5,76.5
76.35,76.8
76.5,76.5
76.64999999999999,76.5
76.5,76.64999999999999
76.35,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.2,76.35
76.64999999999999,76.35
76.35,76.64999999999999
76.64999999999999,76.5
76.2,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.64999999999999
76.64999999999999,76.5
76.2,76.64999999999999
76.35,76.5
72.6,75.14999999999999
72.6,73.95
72.6,73.2
72.3,72.89999999999999
71.39999999999999,71.85
70.8,71.55
70.35,70.95
67.8,70.35
67.8,69.6
67.8,69.3
67.8,68.85
67.8,34.949999999999996
-53.4,-40.949999999999996
-71.39999999999999,-66.45
-74.25,-74.25
-76.2,-76.05
-76.2,-77.25
-76.35,-78.14999999999999
-76.8,-78.14999999999999
-76.64999999999999,-78.3
-76.8,-78.14999999999999
-76.95,-78.3
-77.1,-78.3
-77.25,-78.14999999999999
-77.1,-78.3
-77.25,-78.45
-77.25,-78.45
-77.39999999999999,-78.45
-77.25,-78.6
-77.39999999999999,-78.45
-77.39999999999999,-78.75
-77.55,-78.75
-77.39999999999999,-78.75
-77.85,-78.75
-77.55,-78.75
-77.55,-78.75
-77.55,-78.75
-77.55,-78.89999999999999
-77.55,-78.75
-77.7,-78.75
-77.7,-79.05
-77.85,-79.05
-77.85,-78.89999999999999
-77.85,-79.05
-77.85,-79.05
-78.0,-79.05
-78.0,-79.05
-78.0,-78.75
-78.0,-79.05
-78.0,-79.05
-78.0,-79.05
-78.0,-79.05
-78.0,-79.05
-77.85,-79.05
-78.0,-79.05
-78.0,-79.2
-78.0,-78.89999999999999
-78.0,-79.05
-78.0,-79.05
-78.0,-79.05
-78.0,-79.2
-78.0,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-77.85,-79.2
-78.0,-79.05
-78.0,-79.05
-78.0,-79.05
-78.0,-79.05
-78.0,-79.35
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-77.85,-79.2
-78.0,-79.05
-78.14999999999999,-79.2
-78.0,-79.2
-78.0,-79.2
-78.0,-79.2
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.2
-78.0,-79.2
-78.0,-79.05
-78.14999999999999,-79.35
-78.0,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.35
-78.0,-79.2
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.2
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.2
-78.0,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.2
-78.14999999999999,-78.89999999999999
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.0,-79.2
-78.14999999999999,-79.05
-78.0,-79.2
-78.3,-79.05
-78.6,-79.2
-78.45,-79.05
-78.0,-79.2
-78.14999999999999,-79.2
-78.14999999999999,-79.2
-78.14999999999999,-79.2
-78.14999999999999,-79.2
-77.85,-79.2
-78.3,-79.05
-78.3,-79.2
-78.3,-79.2
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.0,-79.2
-78.14999999999999,-79.2
-78.14999999999999,-79.2
-78.0,-79.2
-78.3,-79.05
-78.3,-79.2
-78.3,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.0,-79.35
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.0,-79.2
-78.0,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.2
-78.0,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.3,-79.2
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.2
-78.14999999999999,-79.2
-78.0,-79.2
-78.14999999999999,-79.05
-78.3,-79.2
-78.3,-79.05
-78.0,-79.2
-78.14999999999999,-78.89999999999999
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.3,-79.2
-78.3,-79.05
-78.0,-79.05
-78.14999999999999,-78.89999999999999
-78.0,-79.05
-78.0,-79.05
-78.3,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.2
-78.0,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-78.89999999999999
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.0,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.0,-79.2
-78.0,-79.05
-78.3,-78.75
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.2
-78.14999999999999,-79.05
-78.0,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-77.85,-79.05
-78.0,-78.75
-78.3,-79.2
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-78.89999999999999
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.35
-77.7,-79.2
-78.14999999999999,-78.75
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-77.85,-79.05
-78.14999999999999,-78.89999999999999
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-78.89999999999999
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-78.89999999999999
-78.0,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-77.85,-79.05
-78.14999999999999,-78.75
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-78.89999999999999
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.0,-79.05
-78.0,-79.05
-78.14999999999999,-78.89999999999999
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.0,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.2
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.3,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.2
-78.14999999999999,-78.89999999999999
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.2
-78.0,-79.2
-78.0,-78.89999999999999
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.2
-78.3,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.2
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.2
-78.14999999999999,-79.05
-78.0,-79.2
-78.3,-79.05
-78.14999999999999,-79.35
-78.14999999999999,-79.05
-78.0,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.2
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.3,-79.2
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.3,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.2
-78.0,-78.89999999999999
-78.0,-79.05
-78.0,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.0,-79.05
-78.0,-79.05
-78.14999999999999,-79.05
-78.0,-79.05
-78.0,-79.05
-78.0,-79.05
-78.0,-79.2
-76.2,-77.55
-76.2,-76.8
-76.2,-76.2
-76.2,-75.6
-74.25,-75.14999999999999
-73.8,-74.7
-73.2,-74.25
-72.75,-73.8
-72.45,-73.5
-72.0,-72.89999999999999
-71.55,-72.45
-71.39999999999999,-72.45
-71.39999999999999,-71.85
-71.39999999999999,-71.25
-69.6,-70.95
-69.6,-70.2
-69.3,-70.05
-69.0,-69.6
-68.55,-69.3
-67.95,-69.0
-67.8,-68.55
-67.5,-68.39999999999999
-67.35,-68.1
-66.6,-67.8
-66.75,-67.35
-66.6,-67.35
-66.6,-66.75
-66.6,-66.45
-66.6,-66.3
-66.6,-66.0
-64.8,-65.85
-64.5,-65.55
-64.35,-65.25
-64.2,-65.25
-64.2,-64.95
-63.9,-64.64999999999999
-63.599999999999994,-64.5
-63.3,-64.2
-63.15,-63.9
-62.699999999999996,-63.75
-62.55,-63.599999999999994
-62.4,-63.15
-62.4,-63.0
-62.4,-62.849999999999994
-61.8,-62.699999999999996
-61.8,-62.4
-61.8,-62.25
-61.8,-61.949999999999996
-61.8,-61.8
-61.8,-61.5
-61.8,-60.9
-61.8,-60.9
-60.15,-60.9
-60.0,-60.599999999999994
-59.699999999999996,-60.449999999999996
-59.699999999999996,-60.15
-59.55,-59.849999999999994
-58.949999999999996,-59.849999999999994
-58.349999999999994,-59.4
-58.349999999999994,-59.4
-58.199999999999996,-59.099999999999994
-58.199999999999996,-58.949999999999996
-57.75,-58.8
-57.599999999999994,-58.65
-57.599999999999994,-58.5
-57.599999999999994,-58.349999999999994
-57.0,-58.05
-57.0,-57.9
-57.0,-57.9
-57.0,-57.599999999999994
-57.0,-57.449999999999996
-57.0,-57.3
-57.0,-57.3
-57.0,-57.0
-57.0,-56.85
-57.0,-56.4
-57.0,-56.699999999999996
-57.0,-56.55
-57.0,-56.25
-55.199999999999996,-56.4
-55.199999999999996,-55.949999999999996
-55.199999999999996,-55.8
-54.75,-55.8
-54.6,-55.65
-54.6,-55.35
-54.6,-55.5
-54.15,-55.199999999999996
-54.15,-55.05
-54.15,-55.05
-54.0,-54.9
-54.0,-54.75
-53.699999999999996,-54.6
-53.4,-54.3
-53.4,-54.15
-53.4,-54.3
-53.25,-54.15
-52.949999999999996,-53.85
-53.1,-53.85
-52.8,-53.85
-52.8,-53.55
-52.8,-53.4
-52.199999999999996,-53.25
-52.35,-52.949999999999996
-52.199999999999996,-53.1
-52.199999999999996,-53.1
-52.199999999999996,-52.8
-52.199999999999996,-52.8
-52.199999999999996,-52.65
-52.199999999999996,-52.65
-52.199999999999996,-52.5
-52.199999999999996,-52.05
-52.199999999999996,-51.9
-52.199999999999996,-52.05
-52.199999999999996,-52.05
-52.199999999999996,-51.9
-52.199999999999996,-51.6
-52.199999999999996,-51.6
-52.199999999999996,-51.449999999999996
-52.199999999999996,-51.3
-50.4,-51.15
-50.4,-50.85
-50.4,-51.0
-50.4,-51.0
-50.1,-50.85
-49.949999999999996,-50.699999999999996
-49.8,-50.55
-49.949999999999996,-50.55
-49.8,-50.55
-49.35,-50.4
-49.5,-50.1
-49.35,-50.25
-49.199999999999996,-50.1
-49.199999999999996,-49.949999999999996
-49.05,-49.949999999999996
-49.05,-49.8
-48.9,-49.5
-48.75,-49.5
-48.3,-49.5
-48.6,-49.199999999999996
-48.6,-49.35
-48.449999999999996,-49.199999999999996
-48.3,-49.199999999999996
-48.3,-49.05
-48.15,-49.05
-48.0,-48.9
-48.0,-48.75
-47.699999999999996,-48.6
-48.0,-48.449999999999996
-47.699999999999996,-48.6
-47.55,-48.3
-47.55,-48.3
-47.4,-48.3
-47.4,-48.15
-47.4,-48.15
-47.4,-48.0
-47.4,-47.85
-47.4,-47.55
-47.4,-47.85
-47.4,-47.85
-47.4,-47.55
-47.4,-47.55
-47.4,-47.55
-47.4,-47.25
-47.4,-47.25
-47.4,-47.1
-47.4,-46.8
-47.4,-47.1
-47.4,-46.949999999999996
-47.4,-46.8
-47.4,-46.8
-47.4,-46.65
-47.4,-46.65
-47.4,-46.65
-45.449999999999996,-46.5
-47.4,-46.05
-47.4,-46.35
-45.6,-46.199999999999996
-45.449999999999996,-46.199999999999996
-45.449999999999996,-46.199999999999996
-45.3,-46.05
-45.15,-46.05
-45.0,-46.05
-45.0,-45.9
-45.0,-45.449999999999996
-45.0,-45.75
-45.0,-45.75
-45.0,-45.6
-45.0,-45.449999999999996
-44.699999999999996,-45.449999999999996
-44.699999999999996,-45.449999999999996
-44.55,-45.3
-44.25,-45.15
-44.4,-44.85
-44.55,-45.15
-44.4,-45.0
-44.4,-44.85
-44.4,-44.85
-43.949999999999996,-44.85
-43.949999999999996,-44.699999999999996
-43.949999999999996,-44.699999999999996
-43.5,-44.699999999999996
-43.949999999999996,-44.25
-43.949999999999996,-44.699999999999996
-43.8,-44.55
-43.8,-44.4
-43.65,-44.4
-43.5,-44.25
-43.8,-44.25
-43.35,-44.25
-28.2,-36.449999999999996
-10.2,-13.35
-4.2,-5.3999999999999995
-4.2,-3.15
-4.2,-2.1
-1.7999999999999998,-1.7999999999999998
-1.3499999999999999,-1.65
-1.3499999999999999,-1.65
-1.2,-1.5
-1.2,-1.3499999999999999
-1.2,-1.3499999999999999
-1.2,-1.3499999999999999
-1.2,-1.5
-1.2,-1.3499999999999999
-1.2,-1.3499999999999999
-1.2,-1.3499999999999999
-1.2,-1.3499999999999999
-0.8999999999999999,-1.3499999999999999
-0.75,-1.3499999999999999
-0.8999999999999999,-1.05
-1.05,-1.3499999999999999
-1.2,-1.2
-0.8999999999999999,-1.2
-1.05,-1.3499999999999999
-1.05,-1.3499999999999999
-0.8999999999999999,-1.3499999999999999
-1.2,-1.3499999999999999
-0.75,-1.3499999999999999
-1.2,-1.2
-1.2,-1.3499999999999999
-1.05,-1.3499999999999999
-1.2,-1.3499999999999999
-1.05,-1.3499999999999999
-1.2,-1.3499999999999999
-1.2,-1.3499999999999999
-1.05,-1.3499999999999999
-1.2,-1.3499999999999999
-1.05,-1.3499999999999999
-1.2,-1.3499999999999999
-1.05,-1.3499999999999999
-1.2,-1.5
-0.75,-1.5
-1.2,-1.2
-0.8999999999999999,-1.3499999999999999
-1.2,-1.3499999999999999
-1.05,-1.3499999999999999
-1.2,-1.2
-0.8999999999999999,-1.2
-0.8999999999999999,-1.3499999999999999
-1.2,-1.2
-0.75,-1.2
-0.8999999999999999,-1.2
-0.8999999999999999,-1.3499999999999999
-1.2,-1.3499999999999999
