# Date: 2023-12-21 13-36-20
# Pulse Number: 23
# Voltage Pos: 65,00
# Voltage Neg: -65,00
# Temperature: 23
# Pulse Lenght: 75,00
# Transistor On-Time: 75
# Rate: 200
4.72039,0.268555
6.54763,0.268555
-2.13179,1.37634
-5.32947,1.37634
10.5067,14.3677
20.252,19.6381
42.6357,25.3448
44.6153,27.829
56.6446,28.4332
54.3606,28.2318
61.365,26.5869
58.6241,23.9349
63.4968,22.1558
59.2332,18.5638
64.4104,16.8182
59.2332,13.0249
64.715,10.9772
61.2127,7.82166
64.8672,6.31104
61.5173,4.12903
65.0195,3.25623
61.6696,1.34277
65.0195,1.24207
61.6696,-0.100708
65.1718,0.234985
61.6696,-1.17493
65.0195,-0.335693
61.6696,-1.84631
65.0195,-0.134277
61.5173,-1.10779
65.0195,-0.100708
61.6696,-0.906372
65.1718,0.469971
61.365,-0.772095
65.0195,0.704956
59.2332,-0.772095
64.8672,1.07422
59.2332,-0.134277
64.715,0.973511
61.365,0.0335693
64.715,1.17493
59.2332,-0.0335693
64.715,1.10779
59.2332,-0.100708
64.5627,1.04065
59.2332,-0.134277
64.5627,1.00708
61.0605,0
64.715,1.14136
59.2332,-0.772095
64.4104,0.805664
59.2332,-0.772095
64.4104,0.839233
59.2332,-0.772095
64.5627,0.772095
59.2332,-0.772095
64.715,0.839233
59.2332,-0.772095
64.5627,0.772095
59.2332,-0.772095
64.715,0.906372
59.2332,-0.772095
64.715,0.704956
59.2332,-0.772095
64.715,0.738525
61.365,-0.100708
64.715,0.738525
59.2332,-0.772095
64.715,0.772095
59.2332,-0.772095
64.715,0.637817
59.2332,-0.772095
64.8672,0.805664
61.2127,-0.772095
64.715,0.637817
61.5173,-0.772095
64.8672,0.738525
59.2332,-0.772095
64.8672,0.772095
61.5173,-0.772095
64.8672,0.671387
61.365,-0.234985
65.0195,0.839233
61.365,-0.772095
64.8672,0.805664
61.5173,-0.772095
64.8672,0.604248
61.0605,-0.772095
64.715,0.704956
61.5173,-0.772095
64.8672,0.570679
61.365,-0.772095
65.0195,0.772095
61.5173,-0.772095
65.0195,0.704956
59.2332,-0.772095
64.8672,0.671387
61.5173,-0.772095
65.1718,0.738525
59.2332,-0.772095
65.0195,0.637817
61.5173,-0.772095
65.0195,0.704956
61.0605,-0.772095
64.715,0.537109
59.2332,-0.772095
64.8672,0.704956
61.5173,-0.772095
64.8672,0.637817
61.5173,-0.772095
65.0195,0.738525
59.2332,-0.772095
64.8672,0.50354
61.2127,-0.772095
64.8672,0.604248
61.6696,-0.772095
65.0195,0.772095
61.365,-0.772095
64.8672,0.604248
61.365,-0.772095
64.715,0.570679
61.0605,-0.772095
65.0195,0.704956
61.6696,-0.772095
65.0195,0.537109
61.365,-0.772095
64.8672,0.704956
61.5173,-0.772095
65.0195,0.704956
59.2332,-0.772095
64.8672,0.50354
61.5173,-0.772095
64.8672,0.637817
61.6696,-0.772095
65.1718,0.772095
61.365,-0.772095
65.0195,0.570679
61.365,-0.772095
64.8672,0.570679
61.5173,-0.772095
65.0195,0.704956
61.5173,-0.772095
64.8672,0.537109
61.5173,-0.772095
65.0195,0.637817
61.5173,-0.772095
64.8672,0.604248
59.2332,-0.772095
65.0195,0.604248
61.5173,-0.772095
64.8672,0.570679
61.6696,-0.772095
65.324,0.805664
61.365,-0.772095
64.8672,0.50354
61.6696,-0.772095
65.0195,0.570679
61.5173,-0.772095
64.8672,0.671387
61.5173,-0.772095
64.8672,0.50354
59.2332,-0.772095
64.8672,0.637817
61.6696,-0.772095
65.0195,0.704956
61.5173,-0.772095
64.8672,0.537109
61.5173,-0.772095
64.8672,0.637817
61.6696,-0.772095
65.1718,0.738525
61.5173,-0.772095
65.0195,0.570679
61.365,-0.772095
64.8672,0.570679
61.5173,-0.772095
65.0195,0.704956
61.5173,-0.772095
65.0195,0.50354
61.5173,-0.772095
65.0195,0.671387
61.6696,-0.772095
65.0195,0.671387
61.5173,-0.772095
65.0195,0.537109
61.365,-0.772095
64.8672,0.671387
61.6696,-0.772095
65.324,0.704956
61.365,-0.772095
65.0195,0.570679
61.5173,-0.772095
65.0195,0.604248
61.5173,-0.772095
65.0195,0.704956
61.6696,-0.772095
65.0195,0.570679
61.5173,-0.772095
65.0195,0.637817
61.6696,-0.772095
65.0195,0.772095
59.2332,-0.772095
65.0195,0.50354
61.5173,-0.772095
64.8672,0.704956
61.6696,-0.772095
65.1718,0.738525
61.365,-0.772095
64.8672,0.537109
61.5173,-0.772095
64.8672,0.637817
61.5173,-0.772095
65.0195,0.704956
61.5173,-0.772095
65.0195,0.537109
61.5173,-0.772095
64.8672,0.570679
61.5173,-0.772095
65.0195,0.839233
59.2332,-0.772095
64.8672,0.50354
61.5173,-0.772095
64.8672,0.570679
61.6696,-0.772095
65.1718,0.839233
61.365,-0.772095
64.8672,0.436401
59.2332,-0.772095
65.0195,0.704956
61.0605,-0.772095
65.0195,0.637817
61.5173,-0.772095
64.8672,0.50354
59.2332,-0.772095
64.8672,0.637817
61.5173,-0.772095
65.0195,0.671387
59.2332,-0.772095
64.8672,0.50354
61.5173,-0.772095
64.8672,0.604248
61.6696,-0.772095
65.1718,0.772095
59.2332,-0.772095
64.8672,0.537109
61.5173,-0.772095
65.0195,0.537109
61.6696,-0.772095
65.0195,0.671387
61.5173,-0.772095
65.0195,0.50354
61.365,-0.772095
64.8672,0.637817
61.6696,-0.772095
65.0195,0.704956
59.2332,-0.772095
65.0195,0.469971
59.2332,-0.772095
64.8672,0.604248
61.6696,-0.772095
65.1718,0.839233
61.365,-0.772095
65.0195,0.469971
61.5173,-0.772095
65.0195,0.604248
61.5173,-0.772095
65.0195,0.604248
61.5173,-0.772095
65.0195,0.570679
61.5173,-0.772095
65.0195,0.570679
61.6696,-0.772095
65.0195,0.772095
59.2332,-0.772095
65.0195,0.369263
61.5173,-0.772095
64.8672,0.637817
61.6696,-0.772095
65.1718,0.671387
61.365,-0.772095
65.0195,0.570679
61.5173,-0.772095
65.0195,0.50354
61.5173,-0.772095
65.0195,0.637817
61.5173,-0.772095
65.0195,0.436401
59.2332,-0.772095
65.0195,0.671387
61.6696,-0.772095
65.1718,0.637817
59.2332,-0.772095
65.0195,0.50354
61.5173,-0.772095
64.8672,0.604248
61.6696,-0.772095
65.1718,0.704956
61.6696,-0.772095
65.0195,0.50354
61.5173,-0.772095
65.0195,0.436401
61.5173,-0.772095
65.0195,0.704956
61.5173,-0.772095
65.0195,0.436401
61.5173,-0.772095
64.8672,0.604248
61.6696,-0.772095
65.0195,0.604248
59.2332,-0.772095
65.0195,0.436401
61.5173,-0.772095
64.8672,0.637817
61.6696,-0.772095
65.1718,0.704956
61.365,-0.772095
64.8672,0.469971
59.2332,-0.772095
65.0195,0.570679
61.5173,-0.772095
64.715,0.671387
61.5173,-0.772095
64.8672,0.436401
61.5173,-0.772095
65.0195,0.671387
61.5173,-0.772095
65.0195,0.604248
59.2332,-0.772095
65.0195,0.402832
59.2332,-0.772095
64.8672,0.570679
61.6696,-0.772095
65.1718,0.704956
61.365,-0.772095
65.0195,0.570679
61.5173,-0.772095
65.0195,0.50354
61.6696,-0.772095
65.0195,0.671387
61.6696,-0.772095
65.0195,0.50354
61.6696,-0.772095
65.0195,0.604248
61.6696,-0.772095
65.1718,0.671387
59.2332,-0.772095
65.0195,0.436401
61.5173,-0.772095
64.8672,0.604248
61.6696,-0.772095
65.0195,0.772095
61.6696,-0.772095
65.0195,0.469971
61.365,-0.772095
65.0195,0.537109
61.6696,-0.772095
64.8672,0.671387
61.5173,-0.772095
65.0195,0.469971
61.365,-0.772095
65.0195,0.537109
61.5173,-0.772095
65.0195,0.704956
61.6696,-0.772095
65.0195,0.50354
59.2332,-0.772095
64.8672,0.570679
61.6696,-0.772095
65.1718,0.805664
61.365,-0.772095
65.0195,0.537109
61.5173,-0.772095
65.0195,0.570679
61.5173,-0.772095
65.0195,0.671387
61.5173,-0.772095
65.0195,0.469971
61.5173,-0.772095
65.0195,0.637817
61.6696,-0.772095
65.0195,0.637817
59.2332,-0.772095
65.0195,0.50354
61.5173,-0.772095
64.8672,0.637817
61.6696,-0.772095
65.324,0.704956
61.365,-0.772095
65.0195,0.570679
59.2332,-0.772095
64.8672,0.570679
61.6696,-0.772095
65.0195,0.704956
61.5173,-0.772095
64.8672,0.436401
61.5173,-0.772095
65.0195,0.671387
61.5173,-0.772095
65.0195,0.671387
59.2332,-0.772095
65.0195,0.50354
61.5173,-0.772095
64.8672,0.570679
61.6696,-0.772095
65.1718,0.839233
61.365,-0.772095
65.0195,0.469971
61.5173,-0.772095
65.0195,0.570679
61.6696,-0.772095
65.0195,0.671387
61.6696,-0.772095
65.0195,0.469971
61.365,-0.772095
65.0195,0.570679
61.5173,-0.772095
65.0195,0.704956
59.2332,-0.772095
65.0195,0.436401
61.5173,-0.772095
64.8672,0.604248
61.6696,-0.772095
65.324,0.772095
61.365,-0.772095
65.0195,0.436401
61.5173,-0.772095
65.0195,0.604248
61.0605,-0.772095
65.0195,0.637817
61.6696,-0.772095
65.0195,0.436401
59.2332,-0.772095
64.8672,0.570679
61.5173,-0.772095
65.0195,0.704956
59.2332,-0.772095
65.0195,0.469971
61.5173,-0.772095
64.8672,0.604248
61.6696,-0.772095
65.1718,0.704956
61.365,-0.772095
65.0195,0.469971
59.2332,-0.772095
65.0195,0.570679
61.5173,-0.772095
64.8672,0.570679
61.365,-0.772095
65.0195,0.469971
